Features,Subj1,Subj2,Subj3,Subj4,Subj5,Subj6,Subj7,Subj8,Subj9,Subj10,Subj11,Subj12,Subj13,Subj14,Subj15,Subj16,Subj17,Subj18,Subj19,Subj20,Subj21,Subj22,Subj23,Subj24,Subj25,Subj26,Subj27,Subj28,Subj29,Subj30,Subj31,Subj32,Subj33,Subj34,Subj35,Subj36,Subj37,Subj38,Subj39,Subj40,Subj41,Subj42,Subj43,Subj44,Subj45,Subj46,Subj47,Subj48,Subj49,Subj50,Subj51,Subj52,Subj53,Subj54,Subj55,Subj56,Subj57,Subj58,Subj59,Subj60,Subj61,Subj62,Subj63,Subj64,Subj65,Subj66,Subj67,Subj68,Subj69,Subj70,Subj71,Subj72,Subj73,Subj74,Subj75,Subj76,Subj77,Subj78,Subj79,Subj80,Subj81,Subj82,Subj83,Subj84,Subj85,Subj86,Subj87,Subj88,Subj89,Subj90,Subj91,Subj92,Subj93,Subj94,Subj95,Subj96,Subj97,Subj98,Subj99,Subj100,Subj101,Subj102
Cytoplasm_Texture_Variance_DNA_5_02,-0.43357394,-0.515644006,-0.394223324,-0.338272309,-0.528374314,0.045675091,0.013770816,-0.033666628,-0.501245987,-0.342896733,-0.186609398,-0.177527597,-0.344450861,0.151805611,0.026939284,-0.413176987,-0.192009798,0.035180903,0.031495566,0.028747087,-0.515188801,-0.373610802,0.021572217,-0.27648103,-0.053152638,-0.206153204,-0.562029636,-0.299283944,-0.482133444,0.38146005,0.12622917,-0.104886415,0.170574733,-0.086041784,0.369597023,0.158889357,-0.145926636,-0.120108305,-0.22619862,-0.042938476,0.003818035,-0.310655396,-0.283880962,-0.008287622,-0.146861453,0.029221391,-0.493990187,0.506252108,-0.457693967,0.005252277,-0.295349314,-0.235242288,-0.772846276,-0.204590793,-0.460591174,-0.326727667,-0.271395726,-0.100819745,-0.601941695,-0.228016764,-0.307905919,-0.415632816,-0.237464832,-0.520329655,-0.308428913,-0.342353844,-0.302126164,-0.478642475,0.025149624,0.485996841,0.132092623,0.239284798,-0.759088811,-0.668567986,-0.505052644,-0.196957689,-0.183505525,0.213038444,-0.362467536,-0.441500842,-0.310766504,-0.434023405,-0.009796849,-0.449700927,-0.28474667,-0.144035741,-0.157304942,0.0876312,-0.166993001,-0.586295196,-0.521730641,-0.525468469,-0.068417648,-0.206050324,0.010967558,-0.144970052,-0.368100878,-0.416535597,0.46675626,0.612627847,0.232679886,0.638270882
Cytoplasm_Texture_Variance_DNA_5_03,-0.421721697,-0.501540747,-0.391924943,-0.33522581,-0.51081722,0.022680682,0.020780495,-0.048656747,-0.483527407,-0.342290106,-0.178168117,-0.171605589,-0.345492468,0.141874011,0.018414389,-0.400049867,-0.1797443,0.02886099,0.029623782,0.02665766,-0.504786946,-0.370960992,0.038317656,-0.276950488,-0.043011592,-0.194962602,-0.546934815,-0.290771896,-0.458060989,0.360643361,0.126538224,-0.105602942,0.173725337,-0.080911305,0.360069064,0.159445705,-0.143629122,-0.113511352,-0.226780517,-0.046402862,0.006114159,-0.299294273,-0.27788272,-0.009407837,-0.145476752,0.032565621,-0.47787019,0.468386179,-0.44995192,-0.00412686,-0.302817364,-0.226093554,-0.756249397,-0.195324233,-0.44399503,-0.321584466,-0.264578938,-0.102589156,-0.58835064,-0.212523177,-0.286201367,-0.406647212,-0.223452972,-0.503298448,-0.306537189,-0.348054686,-0.298085217,-0.472140655,0.025624791,0.480616991,0.131244142,0.241723001,-0.756757899,-0.653290377,-0.508883947,-0.181208391,-0.189000329,0.212099884,-0.351689343,-0.429423796,-0.29910585,-0.427735219,-0.010728179,-0.420912481,-0.279617426,-0.141432581,-0.157036626,0.092822577,-0.145904386,-0.56773375,-0.511522252,-0.514050565,-0.073341398,-0.215367341,0.013067021,-0.152403045,-0.358846437,-0.42350614,0.476627134,0.62333254,0.233801051,0.647699408
Cytoplasm_Texture_Variance_BODIPY_10_00,-0.016412478,-0.016003439,-0.102973045,-0.136872382,-0.16137042,-0.135999452,-0.214374534,-0.20889244,-0.160604107,-0.024632067,-0.208885645,-0.334433283,1.5468456,-0.100543423,0.431964148,-0.018707537,-0.119005645,0.815812893,0.400038891,2.564534916,-0.025318882,-0.028617597,-0.166368629,-0.056074459,-0.057997308,-0.141636912,-0.197682359,-0.070252742,-0.138006943,-0.045647841,0.001134195,1.06652239,0.805053966,0.104155387,-0.031019604,-0.140504257,0.028831426,-0.054175369,-0.095641602,-0.073164985,0.629971033,-0.197816026,-0.152317084,0.010946661,-0.005566951,-0.14429357,-0.054769649,0.335166738,-0.024875627,0.732910491,-0.030742734,-0.054044715,-0.053747421,-0.058545165,-0.087691944,-0.039106526,0.065287803,-0.118197925,-0.197418078,-0.057068703,-0.137030561,-0.162317562,0.732672063,-0.150147339,-0.163605324,0.041718826,-0.002435689,-0.05396356,-0.298019233,0.333508049,-0.196692681,0.251623294,-0.197361774,-0.383735278,-0.136809817,0.292950117,-0.027326658,0.074503981,-0.092726231,-0.12193805,-0.046619218,-0.172928046,0.20345924,-0.250204232,-0.108418031,-0.179412847,-0.122562056,-0.054294702,-0.052275777,0.113039506,-0.229907274,0.053379189,0.054717093,0.079358623,0.212534075,0.00063789,-0.057154977,-0.196885279,0.371054155,-0.011013737,-0.108732593,-0.05351306
Cytoplasm_Texture_Variance_BODIPY_10_01,-0.018835739,-0.015866348,-0.100882242,-0.135649791,-0.156826191,-0.13375259,-0.211652625,-0.199010437,-0.156077271,-0.022890081,-0.20627334,-0.330020796,1.558570352,-0.101191658,0.437402902,-0.018377943,-0.117707938,0.821085622,0.394527413,2.56353028,-0.023945722,-0.027386794,-0.162844769,-0.05252685,-0.053621488,-0.142994716,-0.195969371,-0.064008477,-0.137948375,-0.047591214,0.000218151,1.050732775,0.777808628,0.104963455,-0.031227666,-0.139073295,0.032512069,-0.05014117,-0.096793988,-0.075092953,0.614761932,-0.200110344,-0.152061527,0.011636632,-0.005650923,-0.143708452,-0.05486645,0.329590915,-0.023720486,0.721543694,-0.030604818,-0.049863523,-0.056817636,-0.054179163,-0.087936462,-0.039857713,0.064337479,-0.116866065,-0.195701276,-0.051092749,-0.136851881,-0.159453109,0.725805208,-0.151277566,-0.16266495,0.050343511,-0.002541787,-0.054062352,-0.295126276,0.336211307,-0.196285967,0.248050977,-0.1956701,-0.377988576,-0.136739242,0.285963796,-0.026130629,0.077675081,-0.088932959,-0.12384687,-0.045704037,-0.172056794,0.205102121,-0.247678649,-0.111173718,-0.178338743,-0.124686343,-0.050136718,-0.055172961,0.125291966,-0.228262091,0.053198425,0.050232729,0.0647701,0.213253354,0.007551861,-0.052805744,-0.197449018,0.368650563,-0.011096757,-0.108960244,-0.053603659
Cytoplasm_Texture_Variance_BODIPY_10_02,-0.016163409,-0.015940212,-0.102197023,-0.138738135,-0.16172292,-0.133056609,-0.214980065,-0.201902219,-0.160932862,-0.026060678,-0.209521721,-0.332766009,1.552594598,-0.099943139,0.434228019,-0.018643177,-0.118545061,0.82093681,0.402406719,2.562599559,-0.016774808,-0.028651662,-0.165134964,-0.054945828,-0.058084653,-0.142249805,-0.197995294,-0.066504841,-0.138084655,-0.044671192,-2.74E-05,1.068065874,0.804926492,0.106510575,-0.031426727,-0.140892015,0.02652103,-0.054268239,-0.098112061,-0.072710409,0.629075261,-0.198306253,-0.152414061,0.012984171,-0.005764551,-0.144755619,-0.054543155,0.331850921,-0.02491102,0.73663631,-0.030492055,-0.054139919,-0.054108249,-0.058654508,-0.087832772,-0.036655989,0.066038855,-0.117718989,-0.197691809,-0.057742082,-0.137079247,-0.161525969,0.736809411,-0.14966862,-0.163468869,0.039397418,-0.002526617,-0.05373769,-0.295417322,0.333132863,-0.196821061,0.25080298,-0.19767813,-0.385787513,-0.136938913,0.289022034,-0.027311863,0.074689858,-0.094672922,-0.120926293,-0.048848625,-0.172721458,0.203980828,-0.251597523,-0.110254869,-0.179198813,-0.123657878,-0.054474698,-0.053343682,0.116426277,-0.231077873,0.05145504,0.053934754,0.081459278,0.209433955,0.004021083,-0.057258822,-0.196424525,0.374666155,-0.011095944,-0.10994137,-0.053298525
Cytoplasm_Texture_Variance_BODIPY_10_03,-0.016277207,-0.015959341,-0.101282998,-0.137414162,-0.156945466,-0.13240876,-0.211580875,-0.216610275,-0.156150809,-0.024126564,-0.206284098,-0.335355251,1.567678262,-0.106657476,0.439853988,-0.018676658,-0.117687704,0.811709829,0.392077028,2.562834527,-0.030417203,-0.02730424,-0.16155758,-0.051072678,-0.054603298,-0.142630826,-0.196697066,-0.063149873,-0.137399067,-0.046148815,-0.001113219,1.046705776,0.773453808,0.105210377,-0.030914153,-0.138280641,0.031442878,-0.05106782,-0.098855226,-0.074252405,0.615939869,-0.200611521,-0.151153918,0.008719026,-0.005496486,-0.144553095,-0.05456565,0.32782731,-0.023626984,0.721531937,-0.032092709,-0.050761963,-0.058078656,-0.055131452,-0.088169917,-0.038543515,0.063832818,-0.11672638,-0.196385429,-0.044217221,-0.136273589,-0.160455866,0.721301112,-0.151563661,-0.162229795,0.041995566,-0.002461442,-0.053754225,-0.296142605,0.336767693,-0.195384429,0.249900457,-0.196401621,-0.381637459,-0.136299225,0.282130906,-0.02606045,0.076319923,-0.087910573,-0.127158379,-0.047473909,-0.171388545,0.208872495,-0.247937727,-0.110068715,-0.177797349,-0.123114551,-0.051060486,-0.054891994,0.118516131,-0.228742049,0.053108903,0.048709927,0.062022054,0.212899647,0.005926259,-0.053760908,-0.19897203,0.3683142,-0.010989652,-0.110540329,-0.053295558
Cytoplasm_Texture_Variance_BODIPY_20_00,-0.015228418,-0.014495952,-0.100151691,-0.134376839,-0.149576446,-0.134240434,-0.207389112,-0.203587162,-0.148880087,-0.020911981,-0.201991457,-0.332678031,1.580757708,-0.103905747,0.440465806,-0.016911339,-0.118067061,0.808660744,0.376053785,2.570272816,-0.028235312,-0.025987955,-0.15588478,-0.052763795,-0.048144398,-0.14362159,-0.167413185,-0.061167344,-0.131483697,-0.050479434,-0.001962946,1.029733416,0.741309746,0.100789546,-0.032971728,-0.136315445,0.034657365,-0.044897832,-0.096697757,-0.074513742,0.583956772,-0.202801887,-0.149522698,0.009693919,-0.005500344,-0.143271051,-0.054571859,0.325335883,-0.022362624,0.71150612,-0.032901685,-0.044630663,-0.060201664,-0.048654078,-0.086486548,-0.040723145,0.058967941,-0.116231353,-0.167093437,-0.031870178,-0.130076212,-0.155913237,0.708567071,-0.152603366,-0.160646141,0.047535179,-0.002390922,-0.053750021,-0.294670417,0.337448694,-0.193809268,0.248600547,-0.167148776,-0.379128934,-0.130533896,0.287670591,-0.02480934,0.076727596,-0.083681785,-0.12954614,-0.043964318,-0.170082573,0.206684144,-0.244750669,-0.11130504,-0.176157987,-0.123934528,-0.044857894,-0.057560704,0.124418983,-0.226873063,0.058182399,0.04905952,0.046810046,0.216917652,0.009555693,-0.047319395,-0.19974709,0.365474618,-0.010979664,-0.109015775,-0.05327854
Cytoplasm_Texture_Variance_BODIPY_20_01,-0.013468594,-0.013767651,-0.098751787,-0.129532904,-0.143709477,-0.134012356,-0.20583202,-0.190398055,-0.143009864,-0.023189323,-0.200669048,-0.327818383,1.616058291,-0.107179939,0.431255293,-0.016194181,-0.118807207,0.814773193,0.348997591,2.53343392,0.013871486,-0.025248944,-0.153216198,-0.051521731,-0.043916411,-0.146430882,-0.159967463,-0.076580063,-0.134410533,-0.053704959,-0.000972883,1.013292815,0.714850622,0.104207829,-0.03374454,-0.13502229,0.038723246,-0.04087802,-0.098183225,-0.07430844,0.570840892,-0.207205569,-0.149468263,0.011016201,-0.005438126,-0.142059918,-0.054529314,0.310443746,-0.021642354,0.699918288,-0.035058155,-0.040655976,-0.05864246,-0.044433099,-0.083784419,-0.041215931,0.060698201,-0.117747854,-0.159590686,-0.035052696,-0.132833738,-0.153578004,0.701437945,-0.155475875,-0.16010693,0.048862507,-0.002399333,-0.053707168,-0.291858072,0.339301053,-0.192210116,0.247356579,-0.159661097,-0.368247826,-0.133115818,0.289561294,-0.024090272,0.06885642,-0.077908671,-0.140506141,-0.04048836,-0.169379412,0.20161045,-0.241734286,-0.114876807,-0.175395396,-0.125304861,-0.040736949,-0.058985985,0.130066245,-0.225291714,0.057811168,0.046015797,0.03163849,0.21076722,0.010143384,-0.043103341,-0.200714481,0.355456573,-0.010902861,-0.108856075,-0.053223152
Cytoplasm_Texture_Variance_BODIPY_20_02,-0.01538117,-0.014493052,-0.09971589,-0.133693345,-0.150360992,-0.130598694,-0.208208547,-0.204800203,-0.149641106,-0.024182703,-0.202868294,-0.330969848,1.584954297,-0.107245996,0.435367032,-0.016886683,-0.118068046,0.814187216,0.37677567,2.553409213,-0.01371213,-0.025786511,-0.15689401,-0.05024332,-0.047307588,-0.144094282,-0.166134574,-0.059664088,-0.131029812,-0.049986263,-0.001269794,1.027420266,0.739653766,0.102009997,-0.031293883,-0.136398206,0.034250911,-0.04401836,-0.099249024,-0.076819233,0.59928501,-0.202790744,-0.150487709,0.010753497,-0.005445326,-0.143442053,-0.054420395,0.318096082,-0.022168381,0.715399302,-0.03657267,-0.04381582,-0.059244517,-0.047838892,-0.086313453,-0.038732339,0.058819534,-0.115580658,-0.165810502,-0.035329572,-0.129671341,-0.153951687,0.700727672,-0.152065415,-0.16112819,0.046005232,-0.002220096,-0.053602707,-0.291154063,0.341833161,-0.193970709,0.247673941,-0.165866809,-0.378073893,-0.130109443,0.289935745,-0.024581694,0.073197032,-0.083958943,-0.130862283,-0.048049112,-0.17043873,0.206237718,-0.245203961,-0.113433509,-0.176518935,-0.125138849,-0.044018286,-0.059035529,0.126276958,-0.227829593,0.053416115,0.046659648,0.046119542,0.213545417,0.012897252,-0.046503852,-0.197130718,0.363848978,-0.010880313,-0.111116065,-0.053162056
Cytoplasm_Texture_Variance_BODIPY_20_03,-0.017842163,-0.013840559,-0.099379744,-0.12976428,-0.143916295,-0.131516632,-0.206235241,-0.215760977,-0.143185279,-0.023440141,-0.200866546,-0.334586416,1.613301078,-0.106284834,0.433178523,-0.016232108,-0.118015734,0.794552933,0.358802277,2.539022508,0.000294787,-0.025281056,-0.14645676,-0.048526153,-0.044050787,-0.146720887,-0.160094727,-0.070498616,-0.133849416,-0.053843127,-0.002892496,1.005277294,0.712186365,0.099092461,-0.033820051,-0.134028942,0.033929214,-0.041060567,-0.099109128,-0.078488828,0.565460124,-0.207105255,-0.149135181,0.007482934,-0.005313314,-0.141345221,-0.054369063,0.309228353,-0.021667504,0.702357291,-0.040480775,-0.040757101,-0.058785029,-0.044533391,-0.084399163,-0.042443087,0.058021889,-0.115728657,-0.159692923,-0.038581846,-0.13222859,-0.152205916,0.686161527,-0.15451523,-0.159612031,0.041654523,-0.002498039,-0.053531885,-0.289607145,0.339328861,-0.192954038,0.245172598,-0.159775287,-0.362032202,-0.132509728,0.282378187,-0.024129296,0.071260402,-0.077628018,-0.142079652,-0.044084,-0.168816554,0.203968724,-0.241151924,-0.114545077,-0.174841149,-0.117960115,-0.040827681,-0.058552014,0.121686327,-0.224748602,0.057864077,0.044200553,0.03348995,0.215975644,0.008409823,-0.043214822,-0.198845234,0.357252941,-0.010971015,-0.11025867,-0.053068987
Cytoplasm_Texture_Variance_BODIPY_5_00,-0.01563346,-0.016372267,-0.104433467,-0.141559551,-0.165503265,-0.138911828,-0.218856049,-0.206188921,-0.164701981,-0.029318083,-0.213367693,-0.3351559,1.545628823,-0.093544403,0.424945475,-0.019032648,-0.11991798,0.813980231,0.398370278,2.537297539,-0.02665697,-0.029056017,-0.172532372,-0.064095906,-0.061023039,-0.143892336,-0.20790479,-0.077563741,-0.141554048,-0.041073494,0.002918731,1.093520712,0.851310896,0.108177641,-0.031720995,-0.142953288,0.020958513,-0.057033808,-0.097871484,-0.070667252,0.65109958,-0.195769146,-0.154420738,0.011048653,-0.005656496,-0.145005552,-0.054939532,0.335112213,-0.025156354,0.754664885,-0.031140726,-0.057014447,-0.050459404,-0.061606165,-0.090156942,-0.039725652,0.070230154,-0.119703848,-0.207625986,-0.074434905,-0.140650166,-0.168095699,0.748552536,-0.149367082,-0.165980757,0.039489582,-0.002555255,-0.054134179,-0.299214118,0.331901196,-0.200151831,0.252649289,-0.207583611,-0.388412292,-0.1402803,0.298326774,-0.027723228,0.061368471,-0.101282735,-0.121163535,-0.049033332,-0.175335462,0.198739476,-0.255540567,-0.107423711,-0.182043161,-0.119009062,-0.057258191,-0.049691163,0.099992989,-0.233317386,0.048520317,0.059346809,0.087155621,0.203492338,-0.008161907,-0.060179539,-0.197008723,0.37948433,-0.011047016,-0.109753915,-0.053674358
Cytoplasm_Texture_Variance_BODIPY_5_01,-0.015433415,-0.016426283,-0.103669739,-0.141311121,-0.164327617,-0.136681046,-0.217433135,-0.204406836,-0.163522203,-0.027206285,-0.212033043,-0.331476641,1.544987644,-0.095916325,0.430490463,-0.01910636,-0.119246841,0.818944493,0.40616722,2.538629242,-0.031506436,-0.02918138,-0.169878709,-0.06046398,-0.060005246,-0.142772172,-0.203766131,-0.073083781,-0.139219479,-0.044479514,0.002029752,1.077938278,0.836606796,0.109358364,-0.030690641,-0.142378626,0.023443063,-0.056040072,-0.09700519,-0.072122516,0.643872007,-0.197577371,-0.153854432,0.013316883,-0.005743758,-0.144705257,-0.054871927,0.336265162,-0.025354348,0.744945464,-0.029993402,-0.055965006,-0.052748304,-0.060589565,-0.088581965,-0.039818402,0.068766923,-0.118982481,-0.203472356,-0.066407276,-0.138245471,-0.166056567,0.741366259,-0.150310126,-0.165160088,0.045098678,-0.002547971,-0.054075649,-0.298336276,0.335058265,-0.198803279,0.250216168,-0.203446185,-0.388019116,-0.138004766,0.292463813,-0.027837655,0.066767799,-0.098281405,-0.117971665,-0.049045871,-0.17451664,0.20169586,-0.253443828,-0.10929936,-0.181090217,-0.121338899,-0.056247121,-0.051383301,0.110029385,-0.231382492,0.050662024,0.057053064,0.085844495,0.209914047,-0.002311649,-0.059176431,-0.196566173,0.375867737,-0.011097068,-0.109156563,-0.05361846
Cytoplasm_Texture_Variance_BODIPY_5_02,-0.015182107,-0.01607534,-0.104081578,-0.142562081,-0.164863788,-0.137413048,-0.219447384,-0.204978034,-0.164055074,-0.029887261,-0.213955763,-0.335375242,1.542696778,-0.093385755,0.428098357,-0.018774389,-0.119556399,0.814567379,0.400271668,2.548298522,-0.037722897,-0.028969701,-0.17201295,-0.062233461,-0.060991712,-0.143956918,-0.208905003,-0.074636081,-0.1409735,-0.042332338,0.002859982,1.094561571,0.854385323,0.110378817,-0.031051411,-0.143588994,0.020080951,-0.057026524,-0.098563766,-0.070605967,0.650583379,-0.196191764,-0.154394518,0.011917148,-0.005681906,-0.144842457,-0.055174925,0.335889736,-0.025083892,0.754514259,-0.028800287,-0.057029173,-0.050373699,-0.061573439,-0.089992755,-0.040691275,0.072321305,-0.119660102,-0.208609279,-0.074867372,-0.140053416,-0.167638448,0.748362985,-0.149222088,-0.165896282,0.037760521,-0.002514425,-0.054379187,-0.297592516,0.333322586,-0.199439615,0.252574096,-0.208569033,-0.391529268,-0.139717632,0.297164987,-0.027611285,0.058675899,-0.102454214,-0.11896559,-0.050070183,-0.175220675,0.200136399,-0.255577556,-0.107914325,-0.181973759,-0.11955156,-0.05723544,-0.050880998,0.100653096,-0.233436839,0.048170067,0.05737904,0.087622224,0.201010434,-0.007116021,-0.060143141,-0.196851152,0.380331177,-0.011053132,-0.109453566,-0.053912774
Cytoplasm_Texture_Variance_BODIPY_5_03,-0.016612546,-0.016723072,-0.103403766,-0.140744586,-0.163940335,-0.135894792,-0.216964314,-0.210857546,-0.163137658,-0.02809215,-0.211517184,-0.332624297,1.553205019,-0.098377787,0.428362343,-0.019449939,-0.118987589,0.815003313,0.403894353,2.544143815,-0.030026181,-0.029194391,-0.169727807,-0.058094193,-0.060229529,-0.142923595,-0.202587385,-0.071906252,-0.138832211,-0.041572068,0.002398404,1.081015112,0.83419717,0.105707592,-0.031006318,-0.142250139,0.02368607,-0.05632205,-0.098884815,-0.071082012,0.644264073,-0.197527162,-0.153429229,0.00944939,-0.005685679,-0.144668856,-0.055000661,0.332416928,-0.025354141,0.74704076,-0.031085851,-0.056179552,-0.052419949,-0.060799558,-0.089349485,-0.038989615,0.07009469,-0.118869577,-0.202303182,-0.061898531,-0.137873723,-0.166169042,0.746373546,-0.150018712,-0.164813025,0.037682696,-0.002649219,-0.05419013,-0.29961003,0.332766128,-0.198274451,0.251075845,-0.20226887,-0.388716199,-0.13765164,0.28877083,-0.027858879,0.066211185,-0.09800312,-0.120853199,-0.048721344,-0.17387184,0.201825272,-0.253236407,-0.107981502,-0.180558742,-0.120631753,-0.056453395,-0.051001815,0.104467756,-0.231726281,0.051003151,0.055415975,0.08617355,0.207994543,-0.002531934,-0.059388882,-0.196712016,0.37498531,-0.0110643,-0.109777504,-0.053729839
Cytoplasm_Texture_Variance_Mito_10_00,0.061655834,-0.194013979,0.629120279,0.241582355,-0.057538401,1.978711027,1.861714381,0.060158403,0.101731869,2.115006316,1.643115234,-0.295019666,-0.212724011,0.110255828,0.596834015,-0.145333746,0.717732829,0.165352455,0.006793269,3.021560209,0.690199179,0.120338628,1.410717826,0.287501893,-0.056545956,0.899976782,-0.371414866,0.983076515,-0.297882987,-0.182439969,-0.186457997,0.695061374,-0.156653347,0.267319788,0.076701046,0.386290872,0.455118116,-0.144857361,0.702801492,-0.058808753,0.389972592,-0.115486473,-0.131216189,-0.015959204,0.020150021,0.053052065,-0.299462293,-0.075171107,-0.160880476,0.437034232,-0.060128148,-0.157108034,0.302238336,-0.06199374,0.849812733,-0.056910904,0.104506075,0.228226603,-0.36499337,1.040551971,-0.091745761,-0.073989793,0.073037293,-0.00376682,-0.231330812,0.240868243,-0.042233514,0.232859364,-0.168641084,0.240203824,0.230001921,-0.067567156,-0.234628113,0.141573488,-0.181423188,0.552748448,0.049724963,0.60866039,0.050624706,-0.040559458,-0.187262465,-0.039141571,0.543922441,-0.094026019,-0.056419922,-0.136589914,-0.12077227,-0.123543359,0.458584863,0.118769064,-0.08901323,-0.039915018,0.039285855,-0.102142205,0.53053133,0.484591208,-0.338031509,0.14378198,0.318755087,-0.28926985,-0.26923363,-0.160734843
Cytoplasm_Texture_Variance_Mito_10_01,0.057143927,-0.192765482,0.633661822,0.240406101,-0.057826455,1.989650047,1.852688552,0.040112426,0.105954235,2.093990946,1.637517699,-0.290366512,-0.21131894,0.103978212,0.597725136,-0.141065089,0.719976032,0.171409452,0.00808251,3.012598281,0.707494129,0.122463215,1.415331207,0.283433529,-0.056094555,0.894687449,-0.372902795,0.977321086,-0.296103373,-0.182500517,-0.186848515,0.688392163,-0.159200045,0.267259866,0.07582691,0.38288237,0.45360448,-0.142003337,0.712265354,-0.061604471,0.384283624,-0.11719222,-0.130836153,-0.014245081,0.017244374,0.054018898,-0.300012472,-0.07523393,-0.160615045,0.424957056,-0.060552328,-0.159386786,0.300890063,-0.059090633,0.859073453,-0.058028834,0.107455276,0.229967827,-0.365992157,1.0499132,-0.084682524,-0.075615728,0.07215017,-0.006352197,-0.232381425,0.240961443,-0.039680794,0.2310537,-0.167003349,0.241614019,0.229273146,-0.072097141,-0.232791277,0.138987632,-0.180962849,0.543641027,0.05118556,0.613685994,0.052422064,-0.041185752,-0.183787501,-0.039182906,0.545947586,-0.095689775,-0.062139723,-0.141258891,-0.124673381,-0.125643414,0.456547184,0.122523143,-0.088898765,-0.044341873,0.037761356,-0.102186554,0.529174071,0.489238726,-0.33837181,0.148502114,0.318276368,-0.290749394,-0.266772534,-0.162639928
